ProductId,LocationId,SalesRegion,Date,Forecast
018-000-109,Plant_SYDNEY,SYDNEY,06-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,07-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,08-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,09-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,10-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,11-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,12-01-2018,2
018-000-109,Plant_SYDNEY,SYDNEY,01-01-2019,2
018-000-109,Plant_SYDNEY,SYDNEY,02-01-2019,2
018-000-109,Plant_SYDNEY,SYDNEY,03-01-2019,2
018-000-109,Plant_SYDNEY,SYDNEY,04-01-2019,2
018-000-109,Plant_SYDNEY,SYDNEY,05-01-2019,2
018-000-109,Plant_SYDNEY,SYDNEY,06-01-2019,2
018-000-109,Plant_ADL,ADL,06-01-2018,1
018-000-109,Plant_ADL,ADL,07-01-2018,1
018-000-109,Plant_ADL,ADL,08-01-2018,1
018-000-109,Plant_ADL,ADL,09-01-2018,1
018-000-109,Plant_ADL,ADL,10-01-2018,1
018-000-109,Plant_ADL,ADL,11-01-2018,1
018-000-109,Plant_ADL,ADL,12-01-2018,1
018-000-109,Plant_ADL,ADL,01-01-2019,1
018-000-109,Plant_ADL,ADL,02-01-2019,1
018-000-109,Plant_ADL,ADL,03-01-2019,1
018-000-109,Plant_ADL,ADL,04-01-2019,1
018-000-109,Plant_ADL,ADL,05-01-2019,1
018-000-109,Plant_ADL,ADL,06-01-2019,1
018-000-109,Plant_BNE,BNE,06-01-2018,1
018-000-109,Plant_BNE,BNE,07-01-2018,1
018-000-109,Plant_BNE,BNE,08-01-2018,1
018-000-109,Plant_BNE,BNE,09-01-2018,1
018-000-109,Plant_BNE,BNE,10-01-2018,1
018-000-109,Plant_BNE,BNE,11-01-2018,1
018-000-109,Plant_BNE,BNE,12-01-2018,1
018-000-109,Plant_BNE,BNE,01-01-2019,1
018-000-109,Plant_BNE,BNE,02-01-2019,1
018-000-109,Plant_BNE,BNE,03-01-2019,1
018-000-109,Plant_BNE,BNE,04-01-2019,1
018-000-109,Plant_BNE,BNE,05-01-2019,1
018-000-109,Plant_BNE,BNE,06-01-2019,1
018-000-109,Plant_MEL,MEL,06-01-2018,1
018-000-109,Plant_MEL,MEL,07-01-2018,1
018-000-109,Plant_MEL,MEL,08-01-2018,1
018-000-109,Plant_MEL,MEL,09-01-2018,1
018-000-109,Plant_MEL,MEL,10-01-2018,1
018-000-109,Plant_MEL,MEL,11-01-2018,1
018-000-109,Plant_MEL,MEL,12-01-2018,1
018-000-109,Plant_MEL,MEL,01-01-2019,1
018-000-109,Plant_MEL,MEL,02-01-2019,1
018-000-109,Plant_MEL,MEL,03-01-2019,1
018-000-109,Plant_MEL,MEL,04-01-2019,1
018-000-109,Plant_MEL,MEL,05-01-2019,1
018-000-109,Plant_MEL,MEL,06-01-2019,1
018-000-109,Plant_NTL,NTL,06-01-2018,1
018-000-109,Plant_NTL,NTL,07-01-2018,1
018-000-109,Plant_NTL,NTL,08-01-2018,1
018-000-109,Plant_NTL,NTL,09-01-2018,1
018-000-109,Plant_NTL,NTL,10-01-2018,1
018-000-109,Plant_NTL,NTL,11-01-2018,1
018-000-109,Plant_NTL,NTL,12-01-2018,1
018-000-109,Plant_NTL,NTL,01-01-2019,1
018-000-109,Plant_NTL,NTL,02-01-2019,1
018-000-109,Plant_NTL,NTL,03-01-2019,1
018-000-109,Plant_NTL,NTL,04-01-2019,1
018-000-109,Plant_NTL,NTL,05-01-2019,1
018-000-109,Plant_NTL,NTL,06-01-2019,1
018-000-109,Plant_PER,PER,06-01-2018,1
018-000-109,Plant_PER,PER,07-01-2018,0
018-000-109,Plant_PER,PER,08-01-2018,1
018-000-109,Plant_PER,PER,09-01-2018,1
018-000-109,Plant_PER,PER,10-01-2018,1
018-000-109,Plant_PER,PER,11-01-2018,1
018-000-109,Plant_PER,PER,12-01-2018,1
018-000-109,Plant_PER,PER,01-01-2019,1
018-000-109,Plant_PER,PER,02-01-2019,0
018-000-109,Plant_PER,PER,03-01-2019,0
018-000-109,Plant_PER,PER,04-01-2019,1
018-000-109,Plant_PER,PER,05-01-2019,1
018-000-109,Plant_PER,PER,06-01-2019,0
018-000-109,Plant_TAS,TAS,06-01-2018,0
018-000-109,Plant_TAS,TAS,07-01-2018,0
018-000-109,Plant_TAS,TAS,08-01-2018,0
018-000-109,Plant_TAS,TAS,09-01-2018,0
018-000-109,Plant_TAS,TAS,10-01-2018,0
018-000-109,Plant_TAS,TAS,11-01-2018,0
018-000-109,Plant_TAS,TAS,12-01-2018,0
018-000-109,Plant_TAS,TAS,01-01-2019,0
018-000-109,Plant_TAS,TAS,02-01-2019,0
018-000-109,Plant_TAS,TAS,03-01-2019,0
018-000-109,Plant_TAS,TAS,04-01-2019,0
018-000-109,Plant_TAS,TAS,05-01-2019,0
018-000-109,Plant_TAS,TAS,06-01-2019,0
536-271-311,Plant_SYDNEY,SYDNEY,06-01-2018,43
536-271-311,Plant_SYDNEY,SYDNEY,07-01-2018,20
536-271-311,Plant_SYDNEY,SYDNEY,08-01-2018,23
536-271-311,Plant_SYDNEY,SYDNEY,09-01-2018,35
536-271-311,Plant_SYDNEY,SYDNEY,10-01-2018,30
536-271-311,Plant_SYDNEY,SYDNEY,11-01-2018,43
536-271-311,Plant_SYDNEY,SYDNEY,12-01-2018,38
536-271-311,Plant_SYDNEY,SYDNEY,01-01-2019,25
536-271-311,Plant_SYDNEY,SYDNEY,02-01-2019,19
536-271-311,Plant_SYDNEY,SYDNEY,03-01-2019,28
536-271-311,Plant_SYDNEY,SYDNEY,04-01-2019,28
536-271-311,Plant_SYDNEY,SYDNEY,05-01-2019,35
536-271-311,Plant_SYDNEY,SYDNEY,06-01-2019,46
536-271-311,Plant_ADL,ADL,06-01-2018,1
536-271-311,Plant_ADL,ADL,07-01-2018,1
536-271-311,Plant_ADL,ADL,08-01-2018,1
536-271-311,Plant_ADL,ADL,09-01-2018,1
536-271-311,Plant_ADL,ADL,10-01-2018,1
536-271-311,Plant_ADL,ADL,11-01-2018,1
536-271-311,Plant_ADL,ADL,12-01-2018,1
536-271-311,Plant_ADL,ADL,01-01-2019,1
536-271-311,Plant_ADL,ADL,02-01-2019,1
536-271-311,Plant_ADL,ADL,03-01-2019,1
536-271-311,Plant_ADL,ADL,04-01-2019,1
536-271-311,Plant_ADL,ADL,05-01-2019,1
536-271-311,Plant_ADL,ADL,06-01-2019,1
536-271-311,Plant_BNE,BNE,06-01-2018,2
536-271-311,Plant_BNE,BNE,07-01-2018,2
536-271-311,Plant_BNE,BNE,08-01-2018,2
536-271-311,Plant_BNE,BNE,09-01-2018,2
536-271-311,Plant_BNE,BNE,10-01-2018,2
536-271-311,Plant_BNE,BNE,11-01-2018,2
536-271-311,Plant_BNE,BNE,12-01-2018,1
536-271-311,Plant_BNE,BNE,01-01-2019,1
536-271-311,Plant_BNE,BNE,02-01-2019,1
536-271-311,Plant_BNE,BNE,03-01-2019,1
536-271-311,Plant_BNE,BNE,04-01-2019,1
536-271-311,Plant_BNE,BNE,05-01-2019,1
536-271-311,Plant_BNE,BNE,06-01-2019,1
536-271-311,Plant_MEL,MEL,06-01-2018,3
536-271-311,Plant_MEL,MEL,07-01-2018,3
536-271-311,Plant_MEL,MEL,08-01-2018,3
536-271-311,Plant_MEL,MEL,09-01-2018,3
536-271-311,Plant_MEL,MEL,10-01-2018,3
536-271-311,Plant_MEL,MEL,11-01-2018,3
536-271-311,Plant_MEL,MEL,12-01-2018,3
536-271-311,Plant_MEL,MEL,01-01-2019,3
536-271-311,Plant_MEL,MEL,02-01-2019,3
536-271-311,Plant_MEL,MEL,03-01-2019,3
536-271-311,Plant_MEL,MEL,04-01-2019,3
536-271-311,Plant_MEL,MEL,05-01-2019,3
536-271-311,Plant_MEL,MEL,06-01-2019,3
536-271-311,Plant_NTL,NTL,06-01-2018,2
536-271-311,Plant_NTL,NTL,07-01-2018,2
536-271-311,Plant_NTL,NTL,08-01-2018,1
536-271-311,Plant_NTL,NTL,09-01-2018,2
536-271-311,Plant_NTL,NTL,10-01-2018,2
536-271-311,Plant_NTL,NTL,11-01-2018,2
536-271-311,Plant_NTL,NTL,12-01-2018,2
536-271-311,Plant_NTL,NTL,01-01-2019,2
536-271-311,Plant_NTL,NTL,02-01-2019,2
536-271-311,Plant_NTL,NTL,03-01-2019,2
536-271-311,Plant_NTL,NTL,04-01-2019,2
536-271-311,Plant_NTL,NTL,05-01-2019,2
536-271-311,Plant_NTL,NTL,06-01-2019,2
536-271-311,Plant_PER,PER,06-01-2018,1
536-271-311,Plant_PER,PER,07-01-2018,1
536-271-311,Plant_PER,PER,08-01-2018,1
536-271-311,Plant_PER,PER,09-01-2018,1
536-271-311,Plant_PER,PER,10-01-2018,1
536-271-311,Plant_PER,PER,11-01-2018,1
536-271-311,Plant_PER,PER,12-01-2018,1
536-271-311,Plant_PER,PER,01-01-2019,1
536-271-311,Plant_PER,PER,02-01-2019,1
536-271-311,Plant_PER,PER,03-01-2019,1
536-271-311,Plant_PER,PER,04-01-2019,1
536-271-311,Plant_PER,PER,05-01-2019,1
536-271-311,Plant_PER,PER,06-01-2019,1
536-271-311,Plant_TAS,TAS,06-01-2018,0
536-271-311,Plant_TAS,TAS,07-01-2018,0
536-271-311,Plant_TAS,TAS,08-01-2018,0
536-271-311,Plant_TAS,TAS,09-01-2018,0
536-271-311,Plant_TAS,TAS,10-01-2018,0
536-271-311,Plant_TAS,TAS,11-01-2018,0
536-271-311,Plant_TAS,TAS,12-01-2018,0
536-271-311,Plant_TAS,TAS,01-01-2019,0
536-271-311,Plant_TAS,TAS,02-01-2019,0
536-271-311,Plant_TAS,TAS,03-01-2019,0
536-271-311,Plant_TAS,TAS,04-01-2019,0
536-271-311,Plant_TAS,TAS,05-01-2019,0
536-271-311,Plant_TAS,TAS,06-01-2019,0
070-000-613,Plant_SYDNEY,SYDNEY,06-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,07-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,08-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,09-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,10-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,11-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,12-01-2018,1
070-000-613,Plant_SYDNEY,SYDNEY,01-01-2019,1
070-000-613,Plant_SYDNEY,SYDNEY,02-01-2019,1
070-000-613,Plant_SYDNEY,SYDNEY,03-01-2019,1
070-000-613,Plant_SYDNEY,SYDNEY,04-01-2019,1
070-000-613,Plant_SYDNEY,SYDNEY,05-01-2019,1
070-000-613,Plant_SYDNEY,SYDNEY,06-01-2019,1
070-000-613,Plant_BNE,BNE,06-01-2018,0
070-000-613,Plant_BNE,BNE,07-01-2018,0
070-000-613,Plant_BNE,BNE,08-01-2018,0
070-000-613,Plant_BNE,BNE,09-01-2018,0
070-000-613,Plant_BNE,BNE,10-01-2018,0
070-000-613,Plant_BNE,BNE,11-01-2018,0
070-000-613,Plant_BNE,BNE,12-01-2018,0
070-000-613,Plant_BNE,BNE,01-01-2019,0
070-000-613,Plant_BNE,BNE,02-01-2019,0
070-000-613,Plant_BNE,BNE,03-01-2019,0
070-000-613,Plant_BNE,BNE,04-01-2019,0
070-000-613,Plant_BNE,BNE,05-01-2019,0
070-000-613,Plant_BNE,BNE,06-01-2019,0
070-000-613,Plant_MEL,MEL,06-01-2018,1
070-000-613,Plant_MEL,MEL,07-01-2018,1
070-000-613,Plant_MEL,MEL,08-01-2018,1
070-000-613,Plant_MEL,MEL,09-01-2018,1
070-000-613,Plant_MEL,MEL,10-01-2018,1
070-000-613,Plant_MEL,MEL,11-01-2018,1
070-000-613,Plant_MEL,MEL,12-01-2018,1
070-000-613,Plant_MEL,MEL,01-01-2019,1
070-000-613,Plant_MEL,MEL,02-01-2019,1
070-000-613,Plant_MEL,MEL,03-01-2019,1
070-000-613,Plant_MEL,MEL,04-01-2019,1
070-000-613,Plant_MEL,MEL,05-01-2019,1
070-000-613,Plant_MEL,MEL,06-01-2019,1
070-000-613,Plant_PER,PER,06-01-2018,0
070-000-613,Plant_PER,PER,07-01-2018,0
070-000-613,Plant_PER,PER,08-01-2018,0
070-000-613,Plant_PER,PER,09-01-2018,0
070-000-613,Plant_PER,PER,10-01-2018,0
070-000-613,Plant_PER,PER,11-01-2018,0
070-000-613,Plant_PER,PER,12-01-2018,0
070-000-613,Plant_PER,PER,01-01-2019,0
070-000-613,Plant_PER,PER,02-01-2019,0
070-000-613,Plant_PER,PER,03-01-2019,0
070-000-613,Plant_PER,PER,04-01-2019,0
070-000-613,Plant_PER,PER,05-01-2019,0
070-000-613,Plant_PER,PER,06-01-2019,0
070-000-613,Plant_TAS,TAS,06-01-2018,0
070-000-613,Plant_TAS,TAS,07-01-2018,0
070-000-613,Plant_TAS,TAS,08-01-2018,0
070-000-613,Plant_TAS,TAS,09-01-2018,0
070-000-613,Plant_TAS,TAS,10-01-2018,0
070-000-613,Plant_TAS,TAS,11-01-2018,0
070-000-613,Plant_TAS,TAS,12-01-2018,0
070-000-613,Plant_TAS,TAS,01-01-2019,0
070-000-613,Plant_TAS,TAS,02-01-2019,0
070-000-613,Plant_TAS,TAS,03-01-2019,0
070-000-613,Plant_TAS,TAS,04-01-2019,0
070-000-613,Plant_TAS,TAS,05-01-2019,0
070-000-613,Plant_TAS,TAS,06-01-2019,0
164-208-001,Plant_ADL,ADL,06-01-2018,1
164-208-001,Plant_ADL,ADL,07-01-2018,1
164-208-001,Plant_ADL,ADL,08-01-2018,1
164-208-001,Plant_ADL,ADL,09-01-2018,1
164-208-001,Plant_ADL,ADL,10-01-2018,1
164-208-001,Plant_ADL,ADL,11-01-2018,1
164-208-001,Plant_ADL,ADL,12-01-2018,1
164-208-001,Plant_ADL,ADL,01-01-2019,1
164-208-001,Plant_ADL,ADL,02-01-2019,1
164-208-001,Plant_ADL,ADL,03-01-2019,1
164-208-001,Plant_ADL,ADL,04-01-2019,1
164-208-001,Plant_ADL,ADL,05-01-2019,1
164-208-001,Plant_ADL,ADL,06-01-2019,1
164-208-001,Plant_BNE,BNE,06-01-2018,2
164-208-001,Plant_BNE,BNE,07-01-2018,2
164-208-001,Plant_BNE,BNE,08-01-2018,2
164-208-001,Plant_BNE,BNE,09-01-2018,2
164-208-001,Plant_BNE,BNE,10-01-2018,2
164-208-001,Plant_BNE,BNE,11-01-2018,2
164-208-001,Plant_BNE,BNE,12-01-2018,2
164-208-001,Plant_BNE,BNE,01-01-2019,2
164-208-001,Plant_BNE,BNE,02-01-2019,2
164-208-001,Plant_BNE,BNE,03-01-2019,2
164-208-001,Plant_BNE,BNE,04-01-2019,2
164-208-001,Plant_BNE,BNE,05-01-2019,2
164-208-001,Plant_BNE,BNE,06-01-2019,2
164-208-001,Plant_MEL,MEL,06-01-2018,2
164-208-001,Plant_MEL,MEL,07-01-2018,2
164-208-001,Plant_MEL,MEL,08-01-2018,2
164-208-001,Plant_MEL,MEL,09-01-2018,2
164-208-001,Plant_MEL,MEL,10-01-2018,2
164-208-001,Plant_MEL,MEL,11-01-2018,2
164-208-001,Plant_MEL,MEL,12-01-2018,2
164-208-001,Plant_MEL,MEL,01-01-2019,2
164-208-001,Plant_MEL,MEL,02-01-2019,2
164-208-001,Plant_MEL,MEL,03-01-2019,2
164-208-001,Plant_MEL,MEL,04-01-2019,2
164-208-001,Plant_MEL,MEL,05-01-2019,2
164-208-001,Plant_MEL,MEL,06-01-2019,2
164-208-001,Plant_NTL,NTL,06-01-2018,1
164-208-001,Plant_NTL,NTL,07-01-2018,1
164-208-001,Plant_NTL,NTL,08-01-2018,1
164-208-001,Plant_NTL,NTL,09-01-2018,1
164-208-001,Plant_NTL,NTL,10-01-2018,1
164-208-001,Plant_NTL,NTL,11-01-2018,1
164-208-001,Plant_NTL,NTL,12-01-2018,1
164-208-001,Plant_NTL,NTL,01-01-2019,1
164-208-001,Plant_NTL,NTL,02-01-2019,1
164-208-001,Plant_NTL,NTL,03-01-2019,1
164-208-001,Plant_NTL,NTL,04-01-2019,1
164-208-001,Plant_NTL,NTL,05-01-2019,1
164-208-001,Plant_NTL,NTL,06-01-2019,1
164-208-001,Plant_PER,PER,06-01-2018,1
164-208-001,Plant_PER,PER,07-01-2018,1
164-208-001,Plant_PER,PER,08-01-2018,1
164-208-001,Plant_PER,PER,09-01-2018,1
164-208-001,Plant_PER,PER,10-01-2018,1
164-208-001,Plant_PER,PER,11-01-2018,1
164-208-001,Plant_PER,PER,12-01-2018,1
164-208-001,Plant_PER,PER,01-01-2019,1
164-208-001,Plant_PER,PER,02-01-2019,1
164-208-001,Plant_PER,PER,03-01-2019,1
164-208-001,Plant_PER,PER,04-01-2019,1
164-208-001,Plant_PER,PER,05-01-2019,1
164-208-001,Plant_PER,PER,06-01-2019,1
164-208-001,Plant_SYDNEY,SYDNEY,06-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,07-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,08-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,09-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,10-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,11-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,12-01-2018,2
164-208-001,Plant_SYDNEY,SYDNEY,01-01-2019,2
164-208-001,Plant_SYDNEY,SYDNEY,02-01-2019,2
164-208-001,Plant_SYDNEY,SYDNEY,03-01-2019,2
164-208-001,Plant_SYDNEY,SYDNEY,04-01-2019,2
164-208-001,Plant_SYDNEY,SYDNEY,05-01-2019,2
164-208-001,Plant_SYDNEY,SYDNEY,06-01-2019,2
164-208-001,Plant_TAS,TAS,06-01-2018,0
164-208-001,Plant_TAS,TAS,07-01-2018,0
164-208-001,Plant_TAS,TAS,08-01-2018,0
164-208-001,Plant_TAS,TAS,09-01-2018,0
164-208-001,Plant_TAS,TAS,10-01-2018,0
164-208-001,Plant_TAS,TAS,11-01-2018,0
164-208-001,Plant_TAS,TAS,12-01-2018,0
164-208-001,Plant_TAS,TAS,01-01-2019,0
164-208-001,Plant_TAS,TAS,02-01-2019,0
164-208-001,Plant_TAS,TAS,03-01-2019,0
164-208-001,Plant_TAS,TAS,04-01-2019,0
164-208-001,Plant_TAS,TAS,05-01-2019,0
164-208-001,Plant_TAS,TAS,06-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,06-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,07-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,08-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,09-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,10-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,11-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,12-01-2018,0
070-000-411,Plant_SYDNEY,SYDNEY,01-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,02-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,03-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,04-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,05-01-2019,0
070-000-411,Plant_SYDNEY,SYDNEY,06-01-2019,0
556-541-001-ENG,Plant_ADL,ADL,06-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,07-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,08-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,09-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,10-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,11-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,12-01-2018,1
556-541-001-ENG,Plant_ADL,ADL,01-01-2019,1
556-541-001-ENG,Plant_ADL,ADL,02-01-2019,1
556-541-001-ENG,Plant_ADL,ADL,03-01-2019,1
556-541-001-ENG,Plant_ADL,ADL,04-01-2019,1
556-541-001-ENG,Plant_ADL,ADL,05-01-2019,1
556-541-001-ENG,Plant_ADL,ADL,06-01-2019,1
556-541-001-ENG,Plant_BNE,BNE,06-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,07-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,08-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,09-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,10-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,11-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,12-01-2018,2
556-541-001-ENG,Plant_BNE,BNE,01-01-2019,2
556-541-001-ENG,Plant_BNE,BNE,02-01-2019,2
556-541-001-ENG,Plant_BNE,BNE,03-01-2019,2
556-541-001-ENG,Plant_BNE,BNE,04-01-2019,2
556-541-001-ENG,Plant_BNE,BNE,05-01-2019,2
556-541-001-ENG,Plant_BNE,BNE,06-01-2019,2
556-541-001-ENG,Plant_MEL,MEL,06-01-2018,2
556-541-001-ENG,Plant_MEL,MEL,07-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,08-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,09-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,10-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,11-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,12-01-2018,1
556-541-001-ENG,Plant_MEL,MEL,01-01-2019,1
556-541-001-ENG,Plant_MEL,MEL,02-01-2019,1
556-541-001-ENG,Plant_MEL,MEL,03-01-2019,1
556-541-001-ENG,Plant_MEL,MEL,04-01-2019,1
556-541-001-ENG,Plant_MEL,MEL,05-01-2019,1
556-541-001-ENG,Plant_MEL,MEL,06-01-2019,1
556-541-001-ENG,Plant_NTL,NTL,06-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,07-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,08-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,09-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,10-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,11-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,12-01-2018,0
556-541-001-ENG,Plant_NTL,NTL,01-01-2019,0
556-541-001-ENG,Plant_NTL,NTL,02-01-2019,0
556-541-001-ENG,Plant_NTL,NTL,03-01-2019,0
556-541-001-ENG,Plant_NTL,NTL,04-01-2019,0
556-541-001-ENG,Plant_NTL,NTL,05-01-2019,0
556-541-001-ENG,Plant_NTL,NTL,06-01-2019,0
556-541-001-ENG,Plant_PER,PER,06-01-2018,1
556-541-001-ENG,Plant_PER,PER,07-01-2018,1
556-541-001-ENG,Plant_PER,PER,08-01-2018,1
556-541-001-ENG,Plant_PER,PER,09-01-2018,1
556-541-001-ENG,Plant_PER,PER,10-01-2018,1
556-541-001-ENG,Plant_PER,PER,11-01-2018,1
556-541-001-ENG,Plant_PER,PER,12-01-2018,1
556-541-001-ENG,Plant_PER,PER,01-01-2019,1
556-541-001-ENG,Plant_PER,PER,02-01-2019,1
556-541-001-ENG,Plant_PER,PER,03-01-2019,1
556-541-001-ENG,Plant_PER,PER,04-01-2019,1
556-541-001-ENG,Plant_PER,PER,05-01-2019,1
556-541-001-ENG,Plant_PER,PER,06-01-2019,1
556-541-001-ENG,Plant_SYDNEY,SYDNEY,06-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,07-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,08-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,09-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,10-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,11-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,12-01-2018,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,01-01-2019,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,02-01-2019,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,03-01-2019,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,04-01-2019,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,05-01-2019,2
556-541-001-ENG,Plant_SYDNEY,SYDNEY,06-01-2019,2
556-541-001-ENG,Plant_TAS,TAS,06-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,07-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,08-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,09-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,10-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,11-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,12-01-2018,0
556-541-001-ENG,Plant_TAS,TAS,01-01-2019,0
556-541-001-ENG,Plant_TAS,TAS,02-01-2019,0
556-541-001-ENG,Plant_TAS,TAS,03-01-2019,0
556-541-001-ENG,Plant_TAS,TAS,04-01-2019,0
556-541-001-ENG,Plant_TAS,TAS,05-01-2019,0
556-541-001-ENG,Plant_TAS,TAS,06-01-2019,0
070-000-052,Plant_SYDNEY,SYDNEY,06-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,07-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,08-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,09-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,10-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,11-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,12-01-2018,1
070-000-052,Plant_SYDNEY,SYDNEY,01-01-2019,1
070-000-052,Plant_SYDNEY,SYDNEY,02-01-2019,1
070-000-052,Plant_SYDNEY,SYDNEY,03-01-2019,1
070-000-052,Plant_SYDNEY,SYDNEY,04-01-2019,1
070-000-052,Plant_SYDNEY,SYDNEY,05-01-2019,1
070-000-052,Plant_SYDNEY,SYDNEY,06-01-2019,1
170-000-172,Plant_BNE,BNE,06-01-2018,0
170-000-172,Plant_BNE,BNE,07-01-2018,0
170-000-172,Plant_BNE,BNE,08-01-2018,0
170-000-172,Plant_BNE,BNE,09-01-2018,0
170-000-172,Plant_BNE,BNE,10-01-2018,0
170-000-172,Plant_BNE,BNE,11-01-2018,0
170-000-172,Plant_BNE,BNE,12-01-2018,0
170-000-172,Plant_BNE,BNE,01-01-2019,0
170-000-172,Plant_BNE,BNE,02-01-2019,0
170-000-172,Plant_BNE,BNE,03-01-2019,0
170-000-172,Plant_BNE,BNE,04-01-2019,0
170-000-172,Plant_BNE,BNE,05-01-2019,0
170-000-172,Plant_BNE,BNE,06-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,06-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,07-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,08-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,09-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,10-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,11-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,12-01-2018,0
170-000-172,Plant_SYDNEY,SYDNEY,01-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,02-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,03-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,04-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,05-01-2019,0
170-000-172,Plant_SYDNEY,SYDNEY,06-01-2019,0
167-503-002,Plant_ADL,ADL,06-01-2018,1
167-503-002,Plant_ADL,ADL,07-01-2018,1
167-503-002,Plant_ADL,ADL,08-01-2018,1
167-503-002,Plant_ADL,ADL,09-01-2018,1
